subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)	Carbohydrates	Monosaccharides	D-galactarate,_D-glucarate_and_D-glycerate_catabolism	-0.0103464475516901	-0.348902901615725	0.895187364595447	1.37509305401866	1.79598535746908	-2.37180790429692	4.55786217680355	0.256239808178906	4.84694697614439	0.697519938179785	-1.97332057658645	6.94582434692851	0.217600001382279	0.0451318412900589	0.560591194702947	0.0351741973197082	0.491245138046741
2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45)	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization	7.55286459219032	7.65464606007082	7.51636583020703	-0.0380340051131238	0.802036546175861	-1.23962698789851	2.46192399115662	0.0509715159489006	2.37282253484018	-0.0373631737830262	-3.94485749365779	5.76379409434164	0.480303939277887	0.749848158607202	0.932616530964876	0.914144796380091	0.978171135785041
2-dehydro-3-deoxyphosphogalactonate aldolase (EC 4.1.2.21)	Carbohydrates	Monosaccharides	D-galactonate_catabolism	-0.91417659189252	-1.05306583000688	0.0832376408295801	1.3397148250109	2.2647619711603	-1.41791288316003	6.88538784276734	0.167986142667056	6.80623625330761	0.566218590590156	-1.48440154362807	13.0019732947794	0.26014797144398	0.0402968640040622	0.556863874837455	0.0801223992725541	0.550093652289176
2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization	7.72858006372889	7.77391199983933	7.57592118026214	-0.0990019611318349	0.797688238912077	-1.14171909687026	2.00014684027273	0.0934649497721845	1.86196819517351	-0.118108455307847	-4.28120110161875	5.1838297140386	0.451109778208866	0.897700765726201	0.973042258737078	0.779318571521358	0.935803786512435
2-dehydropantoate 2-reductase (EC 1.1.1.169)	Clustering-based subsystems	NA	CBSS-269801.1.peg.1725	7.68629858884128	7.79485911096391	7.54138128361141	-0.362365651489638	0.815993487061508	-1.68395820496222	1.14866760675116	0.082226886004991	2.07369662496816	-0.4523851173552	-8.45574069746074	2.88686834341925	0.320400000687352	0.126308360983905	0.627555220383232	0.189574238455043	0.661413901406049
2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization	7.08610959198089	7.11278638877584	6.877259789192	-0.26083493356381	0.95469995161589	-1.68267627923018	1.79366899698472	0.117820195382436	2.35490321729005	-0.242058677814888	-5.22676076847005	3.37211993932103	0.405518896547224	0.577914649723821	0.872920691861024	0.518640953473771	0.839208710363865
2-deoxyglucose-6-phosphate hydrolase YniC	DNA Metabolism	DNA repair	2-phosphoglycolate_salvage	7.0707107027283	7.14989637037778	7.04015596799916	0.0841603305759921	1.06778722668067	-1.58433630404117	2.38438219676176	0.0739291493145424	2.63309319265713	0.0662752549110167	-3.97052533775783	5.4383879624199	0.479304139241242	0.644251766813433	0.899626050479556	0.924896100803222	0.980873515783322
2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase BchC	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Chlorophyll_Biosynthesis	-6.27685205171476	-6.15724523587691	-6.4078101358847	-0.441090911124411	6.11399911338605	-12.1568512283675	10.8212037059525	1.0855843623834	15.5083338867275	-0.0663045357323862	-3.8637733597956	3.47298205421976	0.471905618970132	0.681786432147335	0.898212737376048	0.777987984152071	0.930948536109685
2-haloalkanoic acid dehalogenase (EC 3.8.1.2)	Clustering-based subsystems	Hypothetical in Lysine biosynthetic cluster	CBSS-323850.3.peg.3269	2.62164503661695	2.84107558402253	2.07727115370679	-0.669297701189111	1.48612567238484	-3.23621750126029	2.20503264069156	0.213179094386741	3.75975911089906	-0.402784742761253	-5.28236858729498	2.42718848940657	0.332000000631268	0.207297081369345	0.675961617933223	0.22489958648163	0.69087840870908
2-heptaprenyl-1,4-naphthoquinone methyltransferase (EC 2.1.1.-)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis	1.31151802581219	1.17659000377926	1.65766211196492	0.342668950388362	1.73851238040191	-4.77669998084454	2.88765215110703	0.224554728421722	5.47744455485428	0.15185150229394	-5.02172530331247	4.49738089816648	0.425914817288986	0.954160928247594	0.986801507519173	0.591557134815649	0.868842217207124
2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase related protein	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage	-3.72905568948925	-3.23536437069122	-4.17296249109944	-0.859114480093028	5.19105640997559	-12.8728561927614	7.59243566507268	0.63438140867156	14.4253041088146	-0.151183885337239	-6.0377136589458	3.41143133384999	0.418316337012286	0.49023134495416	0.82199004370879	0.587050011907597	0.86401526705868
2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage	-5.31187422254768	-4.44785887578155	-6.37956232723657	-1.69243401576608	3.87587442834101	-8.94502333470596	5.4341100263624	0.65154759552434	9.34042108464917	-0.416686256427745	-5.24774383172704	2.26750580195791	0.308200000749642	0.199198996531137	0.664356152344491	0.189811134685748	0.646769446916496
2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	Carbohydrates	Monosaccharides	D-galactarate,_D-glucarate_and_D-glycerate_catabolism	6.27790655930448	6.32364148836263	6.27790655930448	0.104575813219883	1.22608515226015	-1.89057572428602	2.69576050901553	0.133256319791996	3.25781144462355	0.0888687443674962	-3.39696311890986	5.51395428444838	0.463307338655216	0.507025780621529	0.843809343849043	0.809379592543679	0.946175667163387
2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase (EC 3.7.1.-)	Secondary Metabolism	Aromatic amino acids and derivatives	Cinnamic_Acid_Degradation	-6.72364276793579	-7.1522988266606	-5.80123079839832	1.05499130746668	5.64891210488524	-11.8816364265562	10.9138597697064	0.864487804888227	15.3648761381766	0.160097972710425	-3.9317713934954	4.32587817405297	0.414317136866818	0.649151397038506	0.885840920540595	0.567478306523198	0.84426724712092
2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase (EC 3.7.1.-)	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Central_meta-cleavage_pathway_of_aromatic_compound_degradation	4.86027611467546	4.70978567712096	5.0005800464812	0.288570993621854	1.71582691844687	-2.46536314232317	3.2448395047824	0.0678255922918205	3.85964623290744	0.164555048158574	-4.23368678545768	6.5584199804682	0.401800000340466	0.499531022938276	0.84049693575224	0.498959492519864	0.83045814183633
2-hydroxychromene-2-carboxylate isomerase	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	Naphtalene_and_antracene_degradation	-9.3502405736564	-9.43671906119369	-9.25293457708089	0.344311011710417	4.47340872390809	-9.58029554057861	9.80273165756537	0.770213463857635	13.9112888671736	0.0696634330235572	-3.62272347663281	3.99271859306699	0.465106978721111	0.496858113181835	0.813054216176047	0.533853406655264	0.819766150223252
2-hydroxycyclohexanecarboxyl-CoA dehydrogenase (EC 1.1.1.-)	Metabolism of Aromatic Compounds	Anaerobic degradation of aromatic compounds	Anaerobic_benzoate_metabolism	-3.83790331345631	-3.54359457682773	-4.06486884219051	-0.468579267078626	3.42376537923757	-5.71690987293822	8.21031160279134	0.534719920038451	11.0509222901384	-0.119837283059742	-3.93181525722036	4.33363517149151	0.434713057609831	0.782842684262236	0.93770506921706	0.681592348827643	0.897894281879888
2-hydroxymuconic semialdehyde hydrolase (EC 3.7.1.9)	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Central_meta-cleavage_pathway_of_aromatic_compound_degradation	-3.43684420740494	-3.4284151091886	-3.47427695271198	-0.237228154268866	4.5118928999412	-12.2463198485133	7.67990264529531	0.608259912650211	14.6746608297052	-0.0436052102154052	-5.66017891058112	3.44724989037362	0.475104979087355	0.610912223697736	0.877830615199103	0.870216772391695	0.962967105553005
2-isopropylmalate synthase (EC 2.3.3.13)	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain_Amino_Acid_Biosynthesis	9.64628280408593	9.6512339295274	9.56959191506311	-0.34448781393032	1.02891953635354	-2.33486803139783	1.51917645375022	0.0636156181508376	2.26764795614646	-0.293552651722871	-7.12429760574681	4.17912903411201	0.37872425557832	0.447320064037529	0.814232420846124	0.397783584836217	0.786594525000445
2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	8.31105664290747	8.03792954933297	8.45509839171777	0.325907160313653	1.01182235767158	-1.41272742088463	2.00622193957389	0.0930864141421489	2.24193000500308	0.309906085754297	-2.71719625207805	5.44485892526416	0.37872425557832	0.284626388735285	0.723025818334725	0.364382223040118	0.772007436886402
2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	7.79001738683998	8.15150624816657	7.45032981246948	-0.472568994851472	0.844433478764834	-1.32957476127394	1.62424044112853	0.0456630540048485	2.08417025091561	-0.476427937549677	-10.8351588648869	5.42507060406893	0.348800000554728	0.421067116257287	0.799634838746884	0.279569313039901	0.731600894700031
2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II (EC 2.5.1.54)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	-5.6780214387369	-5.96504369184512	-5.49534013247213	0.549102401987613	3.74804404238882	-8.08412223971521	9.82141622241132	0.561046283577699	13.1175012029505	0.126575448220781	-3.61601675542689	5.31960853773839	0.423115377186999	0.544169698697309	0.837792606364628	0.596592890082054	0.858934910559403
2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	Cell Wall and Capsule	Gram-Negative cell wall components	KDO2-Lipid_A_biosynthesis	3.85617263521059	4.11230067729331	3.85318905553498	0.315814140967106	2.58328597744743	-3.2228308046916	6.84299516922808	0.263154021063691	6.81150463622018	0.0976215511671944	-3.38800020842139	6.32996142756791	0.45430913832589	0.458849921930098	0.820353865029516	0.762400235986923	0.930118892783657
2-keto-3-deoxy-L-fuconate dehydrogenase	Carbohydrates	Monosaccharides	L-fucose_utilization_temp	-3.39041386687579	-3.89239334805835	-2.42806162629856	1.23137967896028	2.73356371978259	-8.06259758437941	5.30105674541997	0.432472025802002	11.1099517319283	0.354542878415095	-4.50510260184262	4.72698447068284	0.336600000609791	0.55210017183276	0.846766829944218	0.237145705687501	0.691265465734121
2-keto-3-deoxygluconate permease (KDG permease)	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization	4.39898694916284	4.26137486952935	4.48738786114512	0.291519404384666	1.69820525596288	-3.2586488928206	3.41409247895078	0.217765326944797	4.29985388913255	0.155735531524003	-4.91864398633527	4.6144459123163	0.43520000021969	0.855615263994855	0.962214829334343	0.639521509450302	0.886954716013637
2-keto-4-pentenoate hydratase (EC 4.2.1.-)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_catabolism	-7.7295921445851	-7.78528430895117	-7.69035561257204	0.234457818518285	5.51088452253481	-9.62926670301925	12.5839305920231	0.891041603274287	15.0737209086165	0.0365481487889111	-3.31259982851217	4.68540922439772	0.484103179417149	0.615942067954604	0.869685062920406	0.657494706531858	0.882021785365774
2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	Metabolism of Aromatic Compounds	NA	Benzoate_transport_and_degradation_cluster	-6.03482389858152	-5.63136823819577	-6.42733913611993	-0.739222977986955	4.02046537451024	-7.96648418729182	6.48456693440178	0.74738391212437	9.65515029632066	-0.178769576357048	-4.03794491666523	2.8829353781582	0.420115977077785	0.563802009668098	0.849012235538871	0.599606183290394	0.861337247064994
2-Keto-D-gluconate dehydrogenase (EC 1.1.99.4), membrane-bound, flavoprotein	Carbohydrates	Monosaccharides	D-gluconate_and_ketogluconates_metabolism	-9.27899711251444	-9.13024903893042	-9.41529259219206	-0.332369538427004	4.45795740528516	-9.90598868021073	9.32162642095621	0.794169000524862	13.4690333603198	-0.0628327144432266	-4.2992895625472	3.72779990279712	0.466106778757725	0.510534176115671	0.82075024446486	0.536208296347615	0.82499401409496
2-ketoaldonate reductase, broad specificity (EC 1.1.1.215) (EC 1.1.1.-)	Carbohydrates	Monosaccharides	D-gluconate_and_ketogluconates_metabolism	-5.3371885225367	-5.51590115328479	-3.637851593961	1.52005803241011	6.23978749416674	-9.4469831551504	12.5832145878659	0.863737710305959	15.6333599562629	0.229760249779091	-3.17401787271119	5.26905118178458	0.414517096874089	0.432940119102012	0.792742208814507	0.557689352443222	0.847283779756138
2-ketogluconate 6-phosphate reductase (EC 1.1.1.43)	Carbohydrates	Monosaccharides	2-Ketogluconate_Utilization	-2.30581398887534	-2.57975327796015	-1.89909140747736	0.664145242680227	2.6340875856729	-6.08424187742578	4.84833358313583	0.335684868822839	8.25747973040335	0.210864215484275	-5.03241879294451	4.9321734251703	0.403319336467425	0.809456595539346	0.946472805185344	0.496816200827037	0.828085585428953
2-ketogluconate kinase (EC 2.7.1.13)	Carbohydrates	Monosaccharides	2-Ketogluconate_Utilization	-0.754152738189021	-0.708123529077115	-0.782795832652319	-0.227264298358337	2.41836220874946	-5.36181214524117	3.35931631162739	0.211382571810092	5.41345202816687	-0.0998577048201961	-7.34573942206383	3.56576739763116	0.434513097602534	0.4047530452015	0.790208269442622	0.634834679252636	0.88060046865542
2-ketogluconate transporter	Carbohydrates	Monosaccharides	2-Ketogluconate_Utilization	-2.95673291376642	-4.72649685715909	-1.83825302270091	2.87535491798808	3.74464558520563	-4.47204092216177	10.6652255692143	0.52204503792724	11.4173851124756	0.69749662239664	-1.90703980882105	7.98610800554588	0.200600001555878	0.0396710476513778	0.557019762160467	0.0262098443352313	0.47375377112117
2-ketogluconate utilization repressor PtxS	Carbohydrates	Monosaccharides	2-Ketogluconate_Utilization	0.193820797960331	1.02978016672037	-0.274461331393548	-1.25949401600277	2.18699671515458	-5.0656275234308	2.99432629928021	0.233112362433784	5.03956455318454	-0.592572862229782	-7.04495329455193	2.17635586679098	0.269746051763537	0.0823047762445358	0.594330895047435	0.0915705579250471	0.568167365084236
2-ketoglutaric semialdehyde dehydrogenase (EC 1.2.1.26)	Carbohydrates	Monosaccharides	Xylose_utilization	-5.14761589470103	-4.70549929904471	-5.55823165437721	-1.11730224325261	3.7395348603525	-11.2424448946039	6.55506029267765	0.550026572676081	13.4060159876505	-0.252193493588087	-6.54320602304382	2.88698621250174	0.354729054717833	0.312643340509207	0.729925118276154	0.328765279612029	0.735385464607027
2-methyl-6-phytyl-1,4-benzoquinone methyltransferase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Tocopherol_Biosynthesis	-9.30240987750016	-9.43813928180945	-9.17271588714635	0.471775759038565	5.11107594822765	-9.31036731713221	11.8160252366185	0.78660074480091	14.7066743910698	0.0802224601306496	-3.25274834291	5.14120691791042	0.457600000142356	0.506462249481641	0.817255194904227	0.543343934703068	0.823273050774018
2-methyl-6-solanyl-1,4-benzoquinone methyltransferase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Plastoquinone_Biosynthesis	-9.32329812757133	-9.43778161096865	-9.19843284361724	0.23712417105528	4.22160282925353	-9.18410809934548	9.53771901604931	0.729721814154264	13.2008752340994	0.0506137084480361	-3.86048016870668	4.14247716925541	0.467906418823635	0.502535025069371	0.815035778143415	0.537233594578796	0.820281107950793
2-methylaconitate racemase	Carbohydrates	Organic acids	2-methylcitrate_to_2-methylaconitate_metabolism_cluster	-9.35006996966175	-9.42470754639279	-9.2637448353471	0.427008780217131	4.97217391781534	-9.35984193935589	10.9813674152036	0.789657581817739	14.1329215124389	0.0763418697470603	-3.8543421111296	4.52559147593487	0.461107778574689	0.507033100325771	0.81798816567358	0.53212858039793	0.819370710184748
2-methylcitrate dehydratase (EC 4.2.1.79)	Carbohydrates	Organic acids	Methylcitrate_cycle	1.54479918504298	1.04991915329867	1.91902218292729	0.950451206459384	1.404695834548	-1.63433571486108	3.19332563810683	0.188451250260559	2.77639448695408	0.659698525299087	-1.85081041263681	6.65703646332431	0.232953410563056	0.0424251667942466	0.557226055086058	0.043749951287103	0.502802397096803
2-Methylcitrate dehydratase AcnD	Carbohydrates	Organic acids	2-methylcitrate_to_2-methylaconitate_metabolism_cluster	-1.37049931363462	-1.35564004170665	-1.38652244158898	0.0841473510335575	2.09160774035125	-3.9974311795713	3.18160037932432	0.249343700471386	5.12415329994187	0.039389275741361	-4.48557578284032	3.93700229557949	0.486102779490452	0.889339246996128	0.96985305596893	0.887544794215073	0.968863382163061
